Order_ID,Carrier,Carrier_Type,City,Zone,Service_Level,Product_Category,Payment_Mode,Vehicle_Type,Distance_KM,Scheduled_Delivery_Start,Scheduled_Delivery_End,Attempt_1_Time,Attempt_2_Time,Attempt_3_Time,Total_Attempts,Delivered_Flag,OTD_Flag,Delivery_Delay_Min,FADR_Flag,Failed_Delivery_Flag,RTO_Flag,Fail_Reason,Avg_Service_Time_Min,Delivery_Density,Capacity_Utilization_Pct,LM_Cost_INR,TCO_INR,Damage_Claim_Flag,Order_Accurate_Flag,Accuracy_Issue,Customer_Rating
ORD-058126,DTDC,Ground,Nagpur,Semi-Urban,Standard,Grocery,COD,Van,16.9,2024-09-02 20:26:13,2024-09-02 22:26:13,2024-09-02 20:26:13,2024-09-03 00:25:44,,2,1,0,119.5,0,0,0,None,8.0,28.9,68.2,163.66,529.96,0,1,None,3.0
ORD-058127,XpressBees,Ground,Hyderabad,Urban,Express,Furniture,COD,Bike,9.1,2023-11-26 19:03:28,2023-11-26 21:03:28,2023-11-26 19:03:28,,,1,1,1,-120.0,1,0,0,None,14.1,47.3,63.1,60.8,186.26,0,1,None,
ORD-058128,FedEx-IN,Air,Nagpur,Urban,Express,Auto Parts,COD,Bike,1.1,2023-05-18 17:36:15,2023-05-18 21:36:15,2023-05-18 17:36:15,,,1,1,1,-240.0,1,0,0,None,1.0,63.0,80.3,11.22,38.04,1,1,None,5.0
ORD-058129,DTDC,Ground,Jaipur,Suburban,Express,Grocery,Prepaid,Bike,30.9,2023-05-12 08:42:14,2023-05-12 10:42:14,2023-05-12 08:42:14,,,1,1,1,-120.0,1,0,0,None,8.4,102.6,98.2,429.96,1288.76,0,1,None,5.0
ORD-058130,XpressBees,Ground,Bangalore,Urban,Standard,Apparel,Prepaid,Bike,14.7,2024-06-07 23:43:33,2024-06-08 05:43:33,2024-06-07 23:43:33,,,1,1,1,-360.0,1,0,0,None,5.9,18.2,85.6,263.81,745.89,0,1,None,5.0
ORD-058131,XpressBees,Ground,Pune,Urban,Express,Grocery,COD,Bike,20.8,2024-01-19 16:27:15,2024-01-19 22:27:15,2024-01-19 16:27:15,,,1,1,1,-360.0,1,0,0,None,15.2,75.0,72.2,285.85,766.18,0,1,None,
ORD-058132,BlueDart,Air,Surat,Urban,Economy,FMCG,Prepaid,Bike,30.6,2023-09-07 18:17:38,2023-09-07 22:17:38,2023-09-07 18:17:38,,,1,1,1,-240.0,1,0,0,None,8.3,16.5,79.8,333.88,1237.31,0,1,None,5.0
ORD-058133,Shadowfax,Bike,Hyderabad,Semi-Urban,Express,Auto Parts,Prepaid,Van,9.6,2024-10-13 00:48:53,2024-10-13 06:48:53,2024-10-13 00:48:53,,,1,1,1,-360.0,1,0,0,None,1.7,56.5,75.6,91.39,308.97,0,1,None,5.0
ORD-058134,BlueDart,Air,Delhi,Rural,Standard,Books,COD,Bike,11.2,2024-01-02 11:04:50,2024-01-02 15:04:50,2024-01-02 11:04:50,2024-01-02 14:46:25,,2,1,1,-18.4,0,0,0,None,3.3,42.3,57.4,59.45,235.21,0,1,None,5.0
ORD-058135,BlueDart,Air,Surat,Urban,Express,Grocery,Wallet,Bike,12.9,2024-08-30 00:20:52,2024-08-30 02:20:52,2024-08-30 00:20:52,2024-08-30 03:24:00,,2,1,0,63.1,0,0,0,None,9.9,56.5,72.4,77.15,225.19,0,1,None,3.0
ORD-058136,DHL-IN,Air,Bangalore,Urban,Express,Grocery,Prepaid,Bike,4.9,2023-11-07 16:27:43,2023-11-07 22:27:43,2023-11-07 16:27:43,,,1,0,0,,0,1,0,Customer absent,,57.0,70.4,58.07,226.66,0,1,None,1.0
ORD-058137,Shadowfax,Bike,Indore,Semi-Urban,Express,FMCG,Prepaid,Bike,22.4,2024-12-26 13:28:48,2024-12-26 17:28:48,2024-12-26 13:28:48,2024-12-26 15:20:03,,2,0,0,,0,1,1,Wrong address,5.7,24.5,61.7,395.08,1149.92,0,1,None,3.0
ORD-058138,Ekart,Ground,Jaipur,Suburban,Express,Auto Parts,Prepaid,Van,8.0,2024-10-22 18:41:11,2024-10-23 00:41:11,2024-10-22 18:41:11,,,1,1,1,-360.0,1,0,0,None,6.1,8.3,97.8,131.94,411.82,0,1,None,4.0
ORD-058139,XpressBees,Ground,Jaipur,Suburban,Standard,Electronics,Prepaid,Bike,8.8,2024-10-09 03:24:34,2024-10-09 09:24:34,2024-10-09 03:24:34,,,1,1,1,-360.0,1,0,0,None,9.1,92.2,93.2,151.08,569.26,0,1,None,4.0
ORD-058140,DHL-IN,Air,Bangalore,Urban,Express,Apparel,Prepaid,Van,4.8,2023-08-14 05:02:12,2023-08-14 07:02:12,2023-08-14 05:02:12,2023-08-14 08:51:28,,2,1,0,109.3,0,0,0,None,2.6,47.1,89.0,58.25,159.19,0,1,None,3.0
ORD-058141,FedEx-IN,Air,Vadodara,Suburban,Economy,Furniture,Prepaid,Van,2.4,2024-09-03 13:43:11,2024-09-03 19:43:11,2024-09-03 13:43:11,,,1,1,1,-360.0,1,0,0,None,5.1,99.2,83.4,29.42,92.81,0,1,None,4.0
ORD-058142,FedEx-IN,Air,Kolkata,Urban,Economy,FMCG,COD,Bike,16.2,2023-09-19 00:55:29,2023-09-19 06:55:29,2023-09-19 00:55:29,,,1,1,1,-360.0,1,0,0,None,9.9,33.9,93.8,170.8,519.74,0,1,None,4.0
ORD-058143,DHL-IN,Air,Hyderabad,Suburban,Express,Grocery,Prepaid,Van,30.3,2024-10-29 00:26:05,2024-10-29 04:26:05,2024-10-29 00:26:05,,,1,0,0,,0,1,0,Access issue,2.4,9.3,64.0,441.11,1396.16,0,1,None,2.0
ORD-058144,DHL-IN,Air,Kolkata,Urban,Standard,Electronics,Credit,Van,34.3,2023-11-26 06:18:58,2023-11-26 10:18:58,2023-11-26 06:18:58,,,1,1,1,-240.0,1,0,0,None,12.8,118.3,90.1,281.63,1017.35,0,1,None,4.0
ORD-058145,Ekart,Ground,Indore,Rural,Express,Electronics,COD,Bike,10.4,2023-09-25 21:38:48,2023-09-25 23:38:48,2023-09-25 21:38:48,2023-09-25 22:59:02,2023-09-25 23:39:47,3,1,1,1.0,0,0,0,None,,93.7,93.4,84.94,233.49,0,1,None,4.0
ORD-058146,FedEx-IN,Air,Kolkata,Urban,Express,FMCG,Prepaid,Bike,3.6,2023-05-06 10:47:45,2023-05-06 14:47:45,2023-05-06 10:47:45,,,1,0,0,,0,1,0,Refused delivery,1.7,41.4,45.5,50.94,179.29,0,1,None,2.0
ORD-058147,BlueDart,Air,Nagpur,Suburban,Same-Day,Pharma,Credit,Van,32.5,2023-05-06 16:40:44,2023-05-06 20:40:44,2023-05-06 16:40:44,,,1,0,0,,0,1,0,Customer absent,4.5,20.4,93.3,341.3,1045.95,0,1,None,1.0
ORD-058148,Delhivery,Ground,Mumbai,Suburban,Standard,Electronics,Prepaid,Bike,33.0,2024-07-21 08:40:24,2024-07-21 12:40:24,2024-07-21 08:40:24,2024-07-21 10:28:45,,2,1,1,-131.7,0,0,0,None,9.1,74.9,70.4,293.78,1161.65,0,1,None,5.0
ORD-058149,Shadowfax,Bike,Hyderabad,Urban,Economy,Pharma,Prepaid,Bike,12.6,2023-09-16 11:58:22,2023-09-16 17:58:22,2023-09-16 11:58:22,,,1,1,1,-360.0,1,0,0,None,7.9,31.3,83.4,82.56,264.07,0,1,None,4.0
ORD-058150,Ekart,Ground,Surat,Rural,Same-Day,Electronics,Prepaid,Bike,5.6,2024-09-25 03:32:01,2024-09-25 09:32:01,2024-09-25 03:32:01,2024-09-25 05:36:45,,2,1,1,-235.3,0,0,0,None,4.7,52.4,62.9,62.9,244.58,0,1,None,5.0
ORD-058151,BlueDart,Air,Bangalore,Urban,Economy,Pharma,Prepaid,Mini-Truck,13.4,2023-12-14 05:41:35,2023-12-14 07:41:35,2023-12-14 05:41:35,,,1,1,1,-120.0,1,0,0,None,8.0,108.0,71.0,222.56,766.46,0,0,Wrong quantity,4.0
ORD-058152,BlueDart,Air,Chennai,Suburban,Express,Apparel,Wallet,Van,27.0,2023-05-06 08:51:22,2023-05-06 12:51:22,2023-05-06 08:51:22,,,1,0,0,,0,1,0,Access issue,4.4,44.1,63.2,446.49,1434.12,0,1,None,1.0
ORD-058153,Ekart,Ground,Mumbai,Urban,Standard,Electronics,Prepaid,Bike,4.7,2023-02-23 22:54:37,2023-02-24 00:54:37,2023-02-23 22:54:37,2023-02-24 01:08:29,2023-02-24 04:17:21,3,1,0,202.7,0,0,0,None,7.1,74.5,72.6,38.63,129.12,0,0,None,2.0
ORD-058154,XpressBees,Ground,Indore,Suburban,Same-Day,Pharma,COD,Bike,6.0,2024-05-05 15:20:54,2024-05-05 21:20:54,2024-05-05 15:20:54,2024-05-05 16:42:11,,2,0,0,,0,1,1,Customer absent,4.4,17.2,65.8,142.87,416.92,0,1,None,2.0
ORD-058155,DTDC,Ground,Mumbai,Suburban,Standard,Electronics,Prepaid,Bike,3.3,2024-12-05 23:49:24,2024-12-06 05:49:24,2024-12-05 23:49:24,,,1,1,1,-360.0,1,0,0,None,6.3,21.3,49.9,30.21,101.66,0,1,None,5.0
ORD-058156,XpressBees,Ground,Pune,Rural,Standard,Apparel,Prepaid,Bike,34.1,2024-05-18 09:58:28,2024-05-18 11:58:28,2024-05-18 09:58:28,,,1,1,1,-120.0,1,0,0,None,13.3,30.9,76.2,595.15,1892.66,0,1,None,4.0
ORD-058157,Ekart,Ground,Pune,Urban,Express,Grocery,COD,Van,1.4,2024-01-13 03:02:28,2024-01-13 05:02:28,2024-01-13 03:02:28,,,1,1,1,-120.0,1,0,0,None,1.0,60.6,78.8,21.8,70.81,0,1,None,3.0
ORD-058158,FedEx-IN,Air,Surat,Urban,Express,Auto Parts,Prepaid,Bike,16.2,2024-06-16 22:09:52,2024-06-17 02:09:52,2024-06-16 22:09:52,,,1,1,1,-240.0,1,0,0,None,8.8,52.7,76.3,152.0,507.29,0,1,None,4.0
ORD-058159,DHL-IN,Air,Vadodara,Urban,Standard,Grocery,Wallet,Bike,12.9,2024-12-16 03:52:01,2024-12-16 05:52:01,2024-12-16 03:52:01,,,1,1,1,-120.0,1,0,0,None,7.4,106.1,88.8,204.15,610.08,0,1,None,4.0
ORD-058160,XpressBees,Ground,Pune,Semi-Urban,Standard,Grocery,Prepaid,Bike,9.1,2023-03-11 11:00:28,2023-03-11 13:00:28,2023-03-11 11:00:28,,,1,0,0,,0,1,0,Access issue,1.0,58.3,84.0,53.09,154.1,0,1,None,1.0
ORD-058161,DTDC,Ground,Hyderabad,Semi-Urban,Standard,Pharma,COD,Van,5.3,2024-01-31 15:29:03,2024-01-31 21:29:03,2024-01-31 15:29:03,,,1,1,1,-360.0,1,0,0,None,11.5,118.5,69.9,63.93,234.05,0,1,None,4.0
ORD-058162,XpressBees,Ground,Surat,Urban,Express,Pharma,Prepaid,Bike,28.3,2023-08-18 12:08:54,2023-08-18 16:08:54,2023-08-18 12:08:54,2023-08-18 15:22:49,2023-08-18 15:57:00,3,1,1,-11.9,0,0,0,None,4.2,52.9,93.0,434.62,1252.58,0,1,None,3.0
ORD-058163,DHL-IN,Air,Mumbai,Urban,Standard,Pharma,Prepaid,Bike,18.5,2023-07-24 22:52:13,2023-07-25 00:52:13,2023-07-24 22:52:13,,,1,1,1,-120.0,1,0,0,None,11.2,56.6,75.1,167.05,624.5,0,1,None,5.0
ORD-058164,DHL-IN,Air,Hyderabad,Suburban,Standard,FMCG,Wallet,Mini-Truck,9.1,2023-05-25 17:36:52,2023-05-25 23:36:52,2023-05-25 17:36:52,,,1,1,1,-360.0,1,0,0,None,10.1,34.5,40.1,85.7,262.25,0,1,None,5.0
ORD-058165,Shadowfax,Bike,Chennai,Rural,Same-Day,Grocery,Prepaid,Bike,19.2,2023-02-18 23:19:12,2023-02-19 05:19:12,2023-02-18 23:19:12,,,1,0,0,,0,1,0,Weather,2.4,43.0,63.4,255.85,703.83,0,1,None,1.0
ORD-058166,BlueDart,Air,Kolkata,Urban,Standard,Pharma,Prepaid,Mini-Truck,10.2,2024-07-08 19:02:29,2024-07-09 01:02:29,2024-07-08 19:02:29,2024-07-08 22:49:49,2024-07-09 01:55:37,3,1,0,53.1,0,0,0,None,14.4,87.6,83.1,64.72,193.73,0,1,None,4.0
ORD-058167,BlueDart,Air,Lucknow,Urban,Same-Day,Furniture,Credit,Bike,13.3,2024-09-12 04:14:52,2024-09-12 06:14:52,2024-09-12 04:14:52,,,1,1,1,-120.0,1,0,0,None,3.7,17.2,65.4,216.89,818.85,0,1,None,
ORD-058168,BlueDart,Air,Bhopal,Urban,Standard,FMCG,Credit,Bike,6.0,2024-10-23 05:32:06,2024-10-23 07:32:06,2024-10-23 05:32:06,,,1,0,0,,0,1,0,Weather,3.4,52.3,57.1,31.77,111.31,0,1,None,
ORD-058169,XpressBees,Ground,Nagpur,Suburban,Standard,Apparel,Prepaid,Van,33.1,2024-01-16 13:39:02,2024-01-16 15:39:02,2024-01-16 13:39:02,2024-01-16 17:18:32,,2,1,0,99.5,0,0,0,None,8.3,118.5,66.3,356.79,1409.02,0,1,None,4.0
ORD-058170,DHL-IN,Air,Ahmedabad,Urban,Standard,FMCG,COD,Bike,34.6,2023-04-10 16:29:02,2023-04-10 18:29:02,2023-04-10 16:29:02,,,1,1,1,-120.0,1,0,0,None,6.8,41.1,99.5,418.74,1405.65,0,1,None,5.0
ORD-058171,Ekart,Ground,Mumbai,Suburban,Express,Grocery,Prepaid,Bike,7.4,2024-11-12 01:54:38,2024-11-12 07:54:38,2024-11-12 01:54:38,,,1,0,0,,0,1,1,Wrong address,1.0,50.5,44.8,131.32,475.81,0,1,None,1.0
ORD-058172,Ekart,Ground,Lucknow,Rural,Same-Day,Electronics,COD,Bike,5.9,2024-02-16 21:25:24,2024-02-17 01:25:24,2024-02-16 21:25:24,,,1,0,0,,0,1,0,Weather,4.2,102.4,57.7,83.54,234.78,0,1,None,2.0
ORD-058173,Ekart,Ground,Mumbai,Rural,Express,Furniture,Prepaid,Bike,23.0,2024-12-28 10:57:02,2024-12-28 16:57:02,2024-12-28 10:57:02,,,1,1,1,-360.0,1,0,0,None,7.2,67.4,50.1,222.6,869.41,0,1,None,3.0
ORD-058174,XpressBees,Ground,Ahmedabad,Urban,Standard,Grocery,Credit,Bike,9.5,2024-10-23 16:08:24,2024-10-23 22:08:24,2024-10-23 16:08:24,,,1,1,1,-360.0,1,0,0,None,7.4,60.8,83.1,114.34,442.99,0,1,None,5.0
ORD-058175,FedEx-IN,Air,Surat,Rural,Standard,Electronics,Wallet,Van,26.4,2023-05-08 18:02:37,2023-05-08 20:02:37,2023-05-08 18:02:37,2023-05-08 21:12:05,2023-05-08 23:05:17,3,1,0,182.7,0,0,0,None,10.0,87.7,75.4,452.37,1716.37,0,1,None,3.0
ORD-058176,Ekart,Ground,Mumbai,Suburban,Express,Grocery,Credit,Bike,17.9,2024-10-28 19:20:03,2024-10-28 23:20:03,2024-10-28 19:20:03,2024-10-28 21:32:10,,2,1,1,-107.9,0,0,0,None,5.5,63.1,53.1,284.92,1021.14,0,1,None,4.0
ORD-058177,FedEx-IN,Air,Bhopal,Semi-Urban,Same-Day,Electronics,Credit,Van,16.3,2023-04-18 23:10:27,2023-04-19 05:10:27,2023-04-18 23:10:27,,,1,1,1,-360.0,1,0,0,None,9.1,50.3,61.4,172.58,681.06,0,1,None,5.0
ORD-058178,DTDC,Ground,Lucknow,Semi-Urban,Standard,Books,Prepaid,Bike,4.5,2023-08-22 03:33:32,2023-08-22 05:33:32,2023-08-22 03:33:32,,,1,1,1,,1,0,0,None,7.9,77.3,62.8,75.33,191.43,0,1,None,4.0
ORD-058179,Ekart,Ground,Bangalore,Suburban,Express,Pharma,COD,Bike,23.3,2024-08-25 14:17:52,2024-08-25 18:17:52,2024-08-25 14:17:52,,,1,1,1,-240.0,1,0,0,None,7.2,70.9,89.1,244.18,762.43,0,1,None,
ORD-058180,DTDC,Ground,Delhi,Rural,Standard,Electronics,Prepaid,Bike,4.1,2024-04-27 04:01:09,2024-04-27 06:01:09,2024-04-27 04:01:09,,,1,0,0,,0,1,1,Access issue,4.4,102.6,79.4,121.44,411.87,0,1,None,2.0
ORD-058181,BlueDart,Air,Ahmedabad,Suburban,Express,Pharma,Wallet,Mini-Truck,15.0,2024-04-13 19:52:09,2024-04-13 21:52:09,2024-04-13 19:52:09,2024-04-13 23:21:09,,2,1,0,89.0,0,0,0,None,4.2,101.5,58.7,159.73,487.84,0,1,None,4.0
ORD-058182,Shadowfax,Bike,Surat,Urban,Economy,FMCG,Prepaid,Mini-Truck,6.3,2024-07-26 20:31:00,2024-07-26 22:31:00,2024-07-26 20:31:00,2024-07-26 23:06:16,,2,0,0,,0,1,1,Access issue,1.0,8.8,44.2,169.66,628.1,0,1,None,1.0
ORD-058183,Ekart,Ground,Indore,Suburban,Express,Furniture,Prepaid,Bike,7.7,2024-01-07 22:14:54,2024-01-08 00:14:54,2024-01-07 22:14:54,2024-01-08 01:39:45,,2,0,0,,0,1,1,Customer absent,2.5,17.7,92.3,106.87,425.02,0,1,None,1.0
ORD-058184,Shadowfax,Bike,Bangalore,Suburban,Standard,Auto Parts,Credit,Bike,32.2,2023-07-01 09:49:23,2023-07-01 15:49:23,2023-07-01 09:49:23,,,1,1,1,-360.0,1,0,0,None,7.1,104.0,81.9,479.0,1348.44,0,1,None,5.0
ORD-058185,XpressBees,Ground,Bangalore,Urban,Express,Furniture,COD,Mini-Truck,19.2,2023-07-24 19:23:41,2023-07-24 21:23:41,2023-07-24 19:23:41,,,1,1,1,-120.0,1,0,0,None,13.7,103.3,76.3,151.86,412.51,0,1,None,5.0
ORD-058186,Ekart,Ground,Surat,Semi-Urban,Same-Day,Electronics,COD,Bike,12.4,2024-01-24 11:57:58,2024-01-24 13:57:58,2024-01-24 11:57:58,,,1,1,1,-120.0,1,0,0,None,4.8,92.2,98.4,95.93,263.68,0,1,None,4.0
ORD-058187,FedEx-IN,Air,Hyderabad,Rural,Standard,Electronics,COD,Van,26.2,2023-03-12 01:50:12,2023-03-12 05:50:12,2023-03-12 01:50:12,2023-03-12 04:32:35,2023-03-12 05:56:27,3,1,1,6.2,0,0,0,None,7.2,58.8,54.6,289.49,823.44,0,1,None,4.0
ORD-058188,Delhivery,Ground,Bangalore,Urban,Same-Day,Apparel,Prepaid,Bike,14.6,2024-09-16 19:27:29,2024-09-16 23:27:29,2024-09-16 19:27:29,2024-09-16 20:27:42,,2,1,1,-179.8,0,0,0,None,7.0,75.7,44.5,211.95,536.49,0,1,None,4.0
ORD-058189,Shadowfax,Bike,Bhopal,Suburban,Economy,Auto Parts,Prepaid,Van,31.2,2024-05-01 19:36:45,2024-05-01 23:36:45,2024-05-01 19:36:45,,,1,1,1,-240.0,1,0,0,None,9.6,46.1,70.0,245.66,979.43,0,1,None,5.0
ORD-058190,Ekart,Ground,Delhi,Semi-Urban,Express,FMCG,Prepaid,Bike,12.8,2023-05-26 03:15:16,2023-05-26 09:15:16,2023-05-26 03:15:16,,,1,1,1,-360.0,1,0,0,None,11.9,114.1,71.6,210.82,627.18,0,1,None,4.0
ORD-058191,DTDC,Ground,Lucknow,Semi-Urban,Express,Auto Parts,COD,Bike,21.8,2023-12-30 07:10:29,2023-12-30 11:10:29,2023-12-30 07:10:29,2023-12-30 08:50:45,2023-12-30 10:22:35,3,1,1,-47.9,0,0,0,None,9.6,79.3,82.2,383.29,1101.03,0,1,None,5.0
ORD-058192,DTDC,Ground,Hyderabad,Rural,Standard,Apparel,Prepaid,Bike,32.6,2024-04-05 05:39:26,2024-04-05 09:39:26,2024-04-05 05:39:26,,,1,0,0,,0,1,1,Access issue,1.5,74.9,63.7,589.08,1868.09,0,1,None,1.0
ORD-058193,BlueDart,Air,Bangalore,Urban,Express,Books,Credit,Van,21.5,2023-12-31 08:26:24,2023-12-31 12:26:24,2023-12-31 08:26:24,2023-12-31 09:06:18,,3,1,1,-137.3,0,0,0,None,12.8,55.3,63.1,339.52,1266.45,0,1,None,4.0
ORD-058194,DHL-IN,Air,Jaipur,Suburban,Express,Books,COD,Van,6.7,2024-02-04 21:31:36,2024-02-05 03:31:36,2024-02-04 21:31:36,,,1,0,0,,0,1,1,Refused delivery,5.4,30.2,70.3,120.5,404.17,0,1,None,1.0
ORD-058195,BlueDart,Air,Nagpur,Rural,Standard,Grocery,Prepaid,Mini-Truck,22.8,2024-05-06 09:45:00,2024-05-06 13:45:00,2024-05-06 09:45:00,,,1,1,1,-240.0,1,0,0,None,8.7,11.9,80.5,197.64,542.37,0,1,None,4.0
ORD-058196,BlueDart,Air,Delhi,Semi-Urban,Express,Pharma,Prepaid,Van,23.0,2024-08-31 08:18:28,2024-08-31 12:18:28,2024-08-31 08:18:28,,,1,1,1,-240.0,1,0,0,None,12.2,108.6,57.6,367.07,1128.99,0,1,None,4.0
ORD-058197,XpressBees,Ground,Bangalore,Suburban,Economy,Apparel,Prepaid,Bike,33.0,2023-08-17 02:21:20,2023-08-17 04:21:20,2023-08-17 02:21:20,,,1,1,1,-120.0,1,0,0,None,10.9,55.5,65.4,386.0,1316.4,0,1,None,5.0
ORD-058198,FedEx-IN,Air,Ahmedabad,Urban,Standard,FMCG,Credit,Van,33.5,2023-07-22 21:49:10,2023-07-23 03:49:10,2023-07-22 21:49:10,,,2,1,1,-170.4,0,0,0,None,9.2,74.7,75.2,214.22,669.77,0,1,None,4.0
ORD-058199,FedEx-IN,Air,Pune,Suburban,Standard,Apparel,Prepaid,Van,9.0,2023-05-09 16:42:39,2023-05-09 22:42:39,2023-05-09 16:42:39,2023-05-09 18:49:40,,2,1,1,-233.0,0,0,0,None,10.4,22.2,93.4,148.31,557.18,0,1,None,5.0
ORD-058200,DTDC,Ground,Ahmedabad,Suburban,Economy,Pharma,Credit,Van,22.3,2023-06-08 09:39:34,2023-06-08 13:39:34,2023-06-08 09:39:34,2023-06-08 13:33:19,2023-06-08 14:43:41,3,1,0,64.1,0,0,0,None,4.0,56.7,58.4,309.25,1234.3,0,1,None,2.0
ORD-058201,Ekart,Ground,Jaipur,Urban,Standard,Pharma,Prepaid,Bike,27.2,2023-02-04 23:46:31,2023-02-05 05:46:31,2023-02-04 23:46:31,,,1,1,1,-360.0,1,0,0,None,7.1,5.8,83.7,467.92,1335.99,0,1,None,5.0
ORD-058202,Ekart,Ground,Delhi,Urban,Express,Books,COD,Bike,21.3,2023-06-25 01:34:55,2023-06-25 05:34:55,2023-06-25 01:34:55,,,1,1,1,-240.0,1,0,0,None,8.8,116.4,61.8,372.67,1319.42,0,1,None,5.0
ORD-058203,DTDC,Ground,Hyderabad,Urban,Standard,Auto Parts,Prepaid,Bike,27.7,2024-08-03 02:04:21,2024-08-03 08:04:21,2024-08-03 02:04:21,2024-08-03 03:11:26,2024-08-03 04:01:17,3,0,0,,0,1,0,Weather,4.4,25.7,93.0,350.18,1174.33,0,1,None,1.0
ORD-058204,BlueDart,Air,Kolkata,Urban,Same-Day,Books,Prepaid,Bike,30.8,2024-03-05 05:58:13,2024-03-05 09:58:13,2024-03-05 05:58:13,2024-03-05 09:26:06,2024-03-05 10:27:12,3,1,0,29.0,0,0,0,None,11.9,8.5,40.1,209.28,762.44,0,1,None,3.0
ORD-058205,Ekart,Ground,Nagpur,Semi-Urban,Economy,Apparel,COD,Van,30.3,2023-12-05 20:24:02,2023-12-06 00:24:02,2023-12-05 20:24:02,2023-12-05 22:45:40,,2,1,1,-98.4,0,0,0,None,13.0,39.8,81.1,234.83,745.17,0,1,None,5.0
ORD-058206,Delhivery,Ground,Mumbai,Semi-Urban,Same-Day,Grocery,COD,Bike,5.7,2024-11-01 08:38:00,2024-11-01 14:38:00,2024-11-01 08:38:00,2024-11-01 12:28:54,,2,1,1,-129.1,0,0,0,None,5.9,39.2,55.3,47.24,161.21,0,1,None,5.0
ORD-058207,DTDC,Ground,Bhopal,Urban,Express,Electronics,Credit,Bike,34.8,2024-06-03 22:56:49,2024-06-04 00:56:49,2024-06-03 22:56:49,2024-06-03 23:54:38,,2,1,1,-62.2,0,0,0,None,6.0,55.7,95.1,239.13,789.36,0,1,None,4.0
ORD-058208,dtdc,Ground,Ahmedabad,Rural,Express,Pharma,COD,Bike,4.3,2023-01-03 13:14:50,2023-01-03 19:14:50,2023-01-03 13:14:50,2023-01-03 17:11:39,,2,1,1,-123.2,0,0,0,None,8.4,60.4,53.4,72.46,220.38,0,1,None,5.0
ORD-058209,Ekart,Ground,Jaipur,Suburban,Economy,Grocery,Prepaid,Mini-Truck,34.6,2023-04-28 08:27:55,2023-04-28 12:27:55,2023-04-28 08:27:55,,,1,1,1,-240.0,1,0,0,None,5.7,25.3,72.7,551.93,1959.11,0,1,None,5.0
ORD-058210,Ekart,Ground,Jaipur,Suburban,Economy,Apparel,Prepaid,Bike,22.6,2024-12-21 17:42:00,2024-12-21 19:42:00,2024-12-21 17:42:00,,,1,0,0,,0,1,1,Access issue,5.3,47.0,62.7,230.59,739.12,0,1,None,1.0
ORD-058211,DTDC,Ground,Vadodara,Suburban,Standard,Books,COD,Bike,8.3,2024-03-09 10:20:45,2024-03-09 14:20:45,2024-03-09 10:20:45,,,1,0,0,,0,1,1,Refused delivery,6.2,101.5,87.4,260.07,911.16,0,1,None,1.0
ORD-058212,XpressBees,Ground,Hyderabad,Urban,Standard,FMCG,COD,Bike,12.9,2024-11-02 18:00:37,2024-11-02 22:00:37,2024-11-02 18:00:37,2024-11-02 21:49:51,,2,0,0,,0,1,0,Weather,4.2,54.6,46.2,161.78,437.21,0,1,None,1.0
ORD-058213,Shadowfax,Bike,Ahmedabad,Urban,Economy,Pharma,Prepaid,Van,30.1,2023-03-06 09:26:42,2023-03-06 15:26:42,2023-03-06 09:26:42,,,1,1,1,-360.0,1,0,0,None,8.1,34.7,74.8,178.3,679.31,0,1,None,5.0
ORD-058214,Shadowfax,Bike,Surat,Urban,Standard,Apparel,Prepaid,Bike,8.4,2023-12-31 02:45:33,2023-12-31 06:45:33,2023-12-31 02:45:33,,,1,1,1,-240.0,1,0,0,None,10.3,68.7,45.8,118.12,297.52,1,1,None,4.0
ORD-058215,BlueDart,Air,Lucknow,Rural,Express,Furniture,Prepaid,Van,25.9,2023-04-21 16:24:01,2023-04-21 22:24:01,2023-04-21 16:24:01,,,1,1,1,-360.0,1,0,0,None,13.7,44.4,56.2,376.93,1427.68,0,1,None,4.0
ORD-058216,Shadowfax,Bike,Indore,Urban,Economy,Furniture,Prepaid,Bike,19.4,2024-10-14 16:29:14,2024-10-14 22:29:14,2024-10-14 16:29:14,,,1,1,1,-360.0,1,0,0,None,11.1,69.7,61.3,256.51,1007.04,0,1,None,5.0
ORD-058217,Shadowfax,Bike,Nagpur,Rural,Same-Day,Furniture,COD,Bike,30.8,2023-09-04 11:44:57,2023-09-04 13:44:57,2023-09-04 11:44:57,,,1,0,0,,0,1,1,,5.9,30.6,50.3,702.65,2332.48,0,1,None,1.0
ORD-058218,DTDC,Ground,Ahmedabad,Suburban,Express,Apparel,Prepaid,Bike,33.7,2023-12-22 10:10:23,2023-12-22 16:10:23,2023-12-22 10:10:23,,,1,1,1,-360.0,1,0,0,None,9.1,76.5,55.8,560.62,1861.93,0,1,None,4.0
ORD-058219,BlueDart,Air,Chennai,Urban,Standard,Books,COD,Bike,5.8,2024-12-16 07:23:36,2024-12-16 11:23:36,2024-12-16 07:23:36,,,1,1,1,-240.0,1,0,0,None,10.6,28.4,54.5,78.04,211.97,0,1,None,4.0
ORD-058220,FedEx-IN,Air,Nagpur,Semi-Urban,Standard,Grocery,COD,Bike,31.8,2024-12-03 17:08:21,2024-12-03 19:08:21,2024-12-03 17:08:21,,,1,1,1,-120.0,1,0,0,None,6.0,6.3,43.6,401.37,1231.04,0,1,None,5.0
