Order_ID,Carrier,Carrier_Type,Warehouse,Destination_Hub,Region,Service_Level,Product_Category,Weight_KG,Volume_CBM,Units,Order_Created_At,Scheduled_Pickup,Actual_Pickup,Scheduled_Departure_WH,Actual_Departure_WH,Scheduled_Arrival_Hub,Actual_Arrival_Hub,Departure_Delay_Min,Arrival_Delay_Min,Pickup_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Late_Pickup_Flag,Time_To_Ship_Min,Transit_Damage_Flag,Damage_Type,FM_Cost_INR
ORD-000072,Shadowfax,Bike,WH-Delhi-01,HUB-West-04,North,Standard,Auto Parts,1.23,0.0076,28,2023-10-08 17:24:10,2023-10-09 04:00:33,2023-10-09 05:30:48,2023-10-09 07:40:27,2023-10-09 08:10:57,2023-10-10 05:49:34,2023-10-10 06:22:25,30.5,2.3,90.3,1,0,1,886.8,0,None,25.12
ORD-000073,Delhivery,Ground,WH-Pune-07,HUB-South-02,Central,Express,Pharma,3.62,0.0421,35,2024-08-24 02:29:02,2024-08-24 12:02:18,2024-08-24 12:46:01,2024-08-24 16:21:47,2024-08-24 16:16:20,2024-08-25 03:15:29,2024-08-25 03:08:56,-5.4,-1.1,43.7,0,0,1,827.3,0,None,105.01
ORD-000074,XpressBees,Ground,WH-Hyderabad-06,HUB-South-02,East,Express,Apparel,1.69,0.0166,29,2023-07-08 11:43:02,2023-07-09 06:10:29,2023-07-09 06:06:15,2023-07-09 09:56:38,2023-07-09 09:58:26,2023-07-09 21:45:39,2023-07-09 22:54:48,1.8,67.3,-4.2,0,1,0,1335.4,0,None,36.14
ORD-000075,FedEx-IN,Air,WH-Hyderabad-06,HUB-North-01,East,Economy,Auto Parts,2.35,0.0267,12,2024-01-14 00:29:17,2024-01-14 15:11:05,2024-01-14 15:05:09,2024-01-14 16:35:22,2024-01-14 17:06:35,2024-01-16 16:06:53,2024-01-16 16:40:47,31.2,2.7,-5.9,1,0,0,997.3,1,Wet damage,51.66
ORD-000076,XpressBees,Ground,WH-Kolkata-05,HUB-Central-05,Central,Standard,Electronics,30.52,0.3016,13,2023-03-08 00:16:18,2023-03-08 06:07:31,2023-03-08 06:10:04,2023-03-08 11:56:28,2023-03-08 11:54:03,2023-03-09 08:47:33,2023-03-09 08:39:03,-2.4,-6.1,2.5,0,0,0,697.8,0,None,298.98
ORD-000077,Ekart,Ground,WH-Ahmedabad-08,HUB-West-04,North,Express,Auto Parts,,0.0478,6,2023-08-16 23:44:28,2023-08-17 11:14:14,2023-08-17 11:12:24,2023-08-17 12:56:55,2023-08-17 14:14:21,2023-08-18 02:44:14,2023-08-18 04:03:11,77.4,1.5,-1.8,1,0,0,869.9,0,None,175.11
ORD-000078,XpressBees,Ground,WH-Hyderabad-06,HUB-West-04,West,Same-Day,Books,0.83,0.0072,48,2024-03-03 09:33:44,2024-03-03 06:50:49,2024-03-03 06:55:12,2024-03-03 11:59:05,2024-03-03 11:50:46,2024-03-03 16:21:30,2024-03-03 15:59:31,-8.3,-13.7,4.4,0,0,0,137.0,0,None,16.49
ORD-000079,XpressBees,Ground,WH-Kolkata-05,HUB-East-03,North,Same-Day,Furniture,3.66,0.0181,47,2023-05-30 01:55:24,2023-05-30 12:16:52,2023-05-30 12:22:42,2023-05-30 14:01:53,2023-05-30 13:52:56,2023-05-30 18:15:47,2023-05-30 18:18:48,-8.9,12.0,5.8,0,0,0,717.5,0,None,125.0
ORD-000080,Delhivery,Ground,WH-Chennai-04,HUB-South-02,East,Economy,Auto Parts,9.28,0.0644,47,2024-04-02 09:25:39,2024-04-02 18:30:46,2024-04-02 18:27:34,2024-04-02 22:41:47,2024-04-02 23:21:57,2024-04-04 20:21:15,2024-04-04 21:19:09,40.2,17.7,-3.2,1,1,0,836.3,0,None,181.55
ORD-000081,XpressBees,Ground,WH-Mumbai-02,HUB-South-02,South,Standard,Pharma,4.11,0.015,24,2023-05-20 00:31:58,2023-05-20 04:43:52,2023-05-20 04:39:58,2023-05-20 09:01:58,2023-05-20 09:11:45,2023-05-21 06:42:03,2023-05-21 06:41:22,9.8,-10.5,-3.9,0,0,0,519.8,1,Missing item,86.63
ORD-000082,XpressBees,Ground,WH-Delhi-01,HUB-North-01,South,Express,Pharma,1.08,0.0044,41,2024-11-04 14:52:19,2024-11-05 09:22:40,2024-11-05 09:26:24,2024-11-05 13:17:24,2024-11-05 13:13:22,2024-11-06 01:57:26,2024-11-06 01:46:59,-4.0,-6.4,3.7,0,0,0,1341.1,0,None,16.59
ORD-000083,BlueDart,Air,WH-Kolkata-05,HUB-West-04,West,Standard,Auto Parts,0.69,0.0059,22,2023-05-23 09:42:21,2023-05-23 23:11:35,2023-05-23 23:23:27,2023-05-24 04:47:16,2023-05-24 04:31:41,2023-05-25 04:07:24,2023-05-25 04:09:49,-15.6,18.0,11.9,0,1,0,1129.3,0,None,13.22
ORD-000084,DHL-IN,Air,WH-Mumbai-02,HUB-North-01,West,Standard,FMCG,4.45,0.0509,5,2024-03-23 12:27:19,2024-03-24 00:30:07,2024-03-24 00:20:37,2024-03-24 04:27:14,2024-03-24 04:27:28,2024-03-25 02:53:26,2024-03-25 03:06:03,0.2,12.4,-9.5,0,0,0,960.1,0,None,93.18
ORD-000085,Delhivery,Ground,WH-Kolkata-05,HUB-North-01,North,Standard,Furniture,2.65,0.0138,36,2024-08-15 23:51:08,2024-08-16 15:28:54,2024-08-16 16:03:26,2024-08-16 18:15:31,2024-08-16 18:15:21,2024-08-17 16:13:02,2024-08-17 16:29:35,-0.2,16.7,34.5,0,1,1,1104.2,0,None,30.32
ORD-000086,Ekart,Ground,WH-Pune-07,HUB-West-04,East,Economy,Auto Parts,0.9,0.0039,38,2023-11-29 06:29:42,2023-11-29 23:00:35,2023-11-29 23:08:59,2023-11-30 01:58:03,2023-11-30 01:49:11,2023-12-02 00:10:40,2023-12-02 00:19:05,-8.9,17.3,8.4,0,1,0,1159.5,0,None,8.62
ORD-000087,DTDC,Ground,WH-Chennai-04,HUB-South-02,North,Express,Pharma,24.36,0.0873,11,2023-07-05 19:43:35,2023-07-06 03:55:10,2023-07-06 04:08:40,2023-07-06 07:24:39,2023-07-06 07:22:16,2023-07-06 21:49:05,,-2.4,32.1,13.5,0,1,0,698.7,0,None,332.73
ORD-000088,BlueDart,Air,WH-Pune-07,HUB-West-04,East,Standard,Auto Parts,1.55,0.0077,3,2023-06-29 12:58:16,2023-06-29 17:26:16,2023-06-29 17:32:01,2023-06-29 19:01:47,2023-06-30 01:01:17,2023-06-30 20:32:37,2023-07-01 03:19:22,359.5,47.2,5.7,1,1,0,723.0,0,None,21.94
ORD-000089,DHL-IN,Air,WH-Mumbai-02,HUB-South-02,Central,Standard,Pharma,2.06,0.0158,43,2024-09-15 15:02:47,2024-09-16 08:13:13,2024-09-16 08:14:15,2024-09-16 09:53:16,2024-09-16 09:59:26,2024-09-17 09:32:00,2024-09-17 09:43:19,6.2,5.1,1.0,0,0,0,1136.6,0,None,22.04
ORD-000090,Ekart,Ground,WH-Bangalore-03,HUB-East-03,North,Express,Grocery,4.74,0.0422,4,2023-05-09 07:18:41,2023-05-09 17:46:33,2023-05-09 18:06:25,2023-05-09 21:01:29,2023-05-09 20:56:53,2023-05-10 08:46:49,2023-05-10 09:11:38,-4.6,29.4,19.9,0,1,1,818.2,0,None,92.36
ORD-000091,XpressBees,Ground,WH-Ahmedabad-08,HUB-North-01,East,Standard,Auto Parts,4.15,0.0334,45,2023-11-09 08:20:43,2023-11-09 11:58:58,2023-11-09 11:59:22,2023-11-09 15:18:09,2023-11-09 19:57:23,2023-11-10 14:01:57,2023-11-10 18:49:09,279.2,7.9,0.4,1,0,0,696.7,0,None,50.91
ORD-000092,DHL-IN,Air,WH-Ahmedabad-08,HUB-North-01,West,Economy,Electronics,8.3,0.0335,48,2023-09-08 05:08:22,2023-09-08 06:40:51,2023-09-08 06:38:36,2023-09-08 08:30:35,2023-09-08 08:51:53,2023-09-10 11:50:11,2023-09-10 12:03:13,21.3,-8.3,-2.2,1,0,0,223.5,0,None,138.71
ORD-000093,Ekart,Ground,WH-Delhi-01,HUB-East-03,South,Same-Day,Electronics,1.85,0.0186,31,2024-02-07 23:35:21,2024-02-07 20:47:20,2024-02-07 21:57:57,2024-02-08 02:11:13,2024-02-08 02:10:44,2024-02-08 05:52:02,2024-02-08 06:36:03,-0.5,44.5,70.6,0,1,1,155.4,0,None,26.96
ORD-000094,Delhivery,Ground,WH-Pune-07,HUB-West-04,West,Express,Apparel,3.58,0.0268,23,2023-11-13 22:41:05,2023-11-14 00:16:19,2023-11-14 00:41:41,2023-11-14 04:09:36,2023-11-14 04:16:39,2023-11-14 15:15:28,2023-11-14 15:30:15,7.1,7.7,25.4,0,0,1,335.6,0,None,92.29
ORD-000095,Delhivery,Ground,WH-Hyderabad-06,HUB-West-04,East,Same-Day,Auto Parts,7.03,0.0784,43,2023-11-07 01:19:13,2023-11-07 23:33:12,2023-11-08 00:48:40,2023-11-08 00:58:15,2023-11-08 01:23:13,2023-11-08 04:48:33,2023-11-08 05:03:59,25.0,-9.6,75.5,1,0,1,1444.0,0,,217.7
ORD-000096,DHL-IN,Air,WH-Mumbai-02,HUB-East-03,East,Express,Pharma,1.14,0.0035,8,2024-08-22 13:13:59,2024-08-22 20:14:29,2024-08-22 20:23:32,2024-08-23 01:20:13,2024-08-23 02:08:01,2024-08-23 16:26:39,2024-08-23 17:35:14,47.8,20.8,9.0,1,1,0,774.0,0,None,20.87
ORD-000097,BlueDart,Air,WH-Ahmedabad-08,HUB-West-04,South,Express,Electronics,2.12,0.0097,34,2023-10-08 08:06:16,2023-10-08 19:48:00,2023-10-08 19:40:24,2023-10-09 00:03:21,2023-10-09 00:11:17,2023-10-09 12:42:42,2023-10-09 13:04:35,7.9,13.9,-7.6,0,0,0,965.0,1,Tampered seal,27.96
ORD-000098,Ekart,Ground,WH-Kolkata-05,HUB-Central-05,East,Express,Grocery,9.73,0.0353,29,2024-11-14 08:49:29,2024-11-15 01:38:39,2024-11-15 01:45:29,2024-11-15 04:10:15,2024-11-15 04:44:29,2024-11-15 15:51:36,2024-11-15 16:34:34,34.2,8.7,6.8,1,0,0,1195.0,0,None,244.19
ORD-000099,Ekart,Ground,WH-Bangalore-03,HUB-East-03,Central,Standard,Electronics,4.24,0.0341,27,2023-03-13 14:57:29,2023-03-14 06:25:57,2023-03-14 06:24:50,2023-03-14 09:32:43,2023-03-14 10:00:43,2023-03-15 07:12:23,2023-03-15 07:18:40,28.0,-21.7,-1.1,1,0,0,1143.2,0,None,91.94
ORD-000100,DTDC,Ground,WH-Ahmedabad-08,HUB-North-01,West,Standard,Grocery,7.39,0.0409,46,2023-08-15 00:00:06,2023-08-15 14:12:26,2023-08-15 14:23:48,2023-08-15 16:41:37,2023-08-15 16:37:24,2023-08-16 21:06:18,2023-08-16 21:01:54,-4.2,-0.2,11.4,0,0,0,997.3,0,None,133.65
ORD-000101,DHL-IN,Air,WH-Ahmedabad-08,HUB-South-02,Central,Economy,Auto Parts,6.43,0.0213,10,2023-10-25 03:32:09,2023-10-25 18:12:55,2023-10-25 18:16:11,2023-10-25 22:33:41,2023-10-25 23:04:44,2023-10-28 04:08:18,2023-10-28 05:07:12,31.1,27.9,3.3,1,1,0,1172.6,0,,117.24
ORD-000102,Delhivery,Ground,WH-Mumbai-02,HUB-East-03,East,Economy,FMCG,22.08,0.1917,33,2023-07-27 04:51:45,2023-07-27 06:42:23,2023-07-27 06:49:47,2023-07-27 12:27:33,2023-07-27 12:18:38,2023-07-29 16:01:16,2023-07-29 15:49:55,-8.9,-2.5,7.4,0,0,0,446.9,0,None,312.47
ORD-000103,XpressBees,Ground,WH-Ahmedabad-08,HUB-South-02,Central,Express,Auto Parts,2.72,0.013,31,2023-09-25 21:04:18,2023-09-25 22:00:46,2023-09-25 22:02:40,2023-09-26 01:34:35,2023-09-26 01:18:02,2023-09-26 14:29:18,2023-09-26 14:09:40,-16.5,-3.1,1.9,0,0,0,253.7,0,None,49.04
ORD-000104,FedEx-IN,Air,WH-Ahmedabad-08,HUB-East-03,South,Express,Furniture,3.27,0.0305,37,2023-10-24 23:03:24,2023-10-25 05:58:29,2023-10-25 05:59:13,2023-10-25 11:05:38,2023-10-25 11:14:14,2023-10-25 21:16:38,2023-10-25 21:27:55,8.6,2.7,0.7,0,0,0,730.8,0,None,60.68
ORD-000105,BlueDart,Air,WH-Hyderabad-06,HUB-West-04,West,Standard,FMCG,13.06,0.0475,43,2024-09-06 13:26:03,2024-09-07 07:06:28,2024-09-07 07:07:30,2024-09-07 11:17:18,2024-09-07 11:13:22,2024-09-08 09:43:41,2024-09-08 09:28:52,-3.9,-10.9,1.0,0,0,0,1307.3,0,None,119.23
ORD-000106,DHL-IN,Air,WH-Delhi-01,HUB-South-02,North,Express,Books,0.72,0.0053,29,2023-03-18 22:56:21,2023-03-19 06:17:53,2023-03-19 06:27:05,2023-03-19 10:45:38,2023-03-19 10:40:28,2023-03-19 22:52:19,2023-03-19 23:01:45,-5.2,14.6,9.2,0,0,0,704.1,0,None,20.19
ORD-000107,Delhivery,Ground,WH-Pune-07,HUB-South-02,West,Same-Day,Apparel,0.65,0.0054,17,2023-09-20 13:44:43,2023-09-20 17:47:17,2023-09-20 17:42:27,2023-09-20 23:14:19,2023-09-20 23:08:46,2023-09-21 02:34:25,2023-09-21 02:17:57,-5.5,-10.9,-4.8,0,0,0,564.1,0,None,9.59
ORD-000108,DTDC,Ground,WH-Hyderabad-06,HUB-Central-05,East,Standard,FMCG,9.02,0.0762,41,2024-07-12 00:20:35,2024-07-12 02:20:10,2024-07-12 02:19:40,2024-07-12 05:51:49,2024-07-12 05:42:20,2024-07-13 04:26:30,2024-07-13 04:08:56,-9.5,-8.1,-0.5,0,0,0,321.8,0,None,75.74
ORD-000109,BlueDart,Air,WH-Mumbai-02,HUB-South-02,South,Same-Day,Pharma,0.65,0.0072,48,2023-03-11 17:06:11,2023-03-12 01:05:08,2023-03-12 01:13:20,2023-03-12 04:47:34,2023-03-12 05:28:01,2023-03-12 08:39:33,2023-03-12 09:18:56,40.5,-1.1,8.2,1,0,0,741.8,0,None,13.67
ORD-000110,DTDC,Ground,WH-Ahmedabad-08,HUB-South-02,North,Standard,Pharma,1.07,0.0125,3,2023-09-09 12:05:20,2023-09-09 16:48:45,2023-09-09 16:50:13,2023-09-09 22:46:55,2023-09-09 22:39:59,2023-09-11 00:34:36,2023-09-11 00:48:26,-6.9,20.7,1.5,0,1,0,634.7,0,None,9.28
ORD-000111,Shadowfax,Bike,WH-Pune-07,HUB-South-02,Central,Express,Furniture,0.84,0.0098,27,2024-03-14 22:42:41,2024-03-15 11:17:05,2024-03-15 11:16:27,2024-03-15 13:39:49,2024-03-15 14:13:37,2024-03-16 02:13:29,2024-03-16 03:07:35,33.8,20.3,-0.6,1,1,0,930.9,0,None,15.7
ORD-000112,Delhivery,Ground,WH-Mumbai-02,HUB-Central-05,Central,Standard,FMCG,5.91,,44,2023-07-06 13:31:46,2023-07-06 21:31:29,2023-07-06 21:37:19,2023-07-07 01:23:33,2023-07-07 01:21:30,2023-07-08 08:55:23,2023-07-08 09:21:46,-2.0,28.4,5.8,0,1,0,709.7,0,None,98.56
ORD-000113,Ekart,Ground,WH-Ahmedabad-08,HUB-East-03,East,Express,Auto Parts,19.32,0.1836,43,2023-01-07 12:53:24,2023-01-08 06:08:10,2023-01-08 06:05:29,2023-01-08 07:10:50,2023-01-08 07:08:54,2023-01-08 19:40:08,2023-01-08 21:16:56,-1.9,98.7,-2.7,0,1,0,1095.5,0,None,261.92
ORD-000114,XpressBees,Ground,WH-Bangalore-03,HUB-North-01,East,Same-Day,Auto Parts,6.22,0.0615,38,2023-08-20 19:08:32,2023-08-21 05:53:42,2023-08-21 05:54:14,2023-08-21 08:38:21,2023-08-21 08:47:48,2023-08-21 13:04:02,2023-08-21 13:11:51,9.5,-1.6,0.5,0,0,0,819.3,0,None,130.3
ORD-000115,XpressBees,Ground,WH-Ahmedabad-08,HUB-East-03,West,Standard,Furniture,12.3,0.1152,31,2023-03-24 15:27:23,2023-03-24 18:01:50,2023-03-24 18:02:14,2023-03-24 20:09:39,2023-03-24 20:09:40,2023-03-25 18:19:49,2023-03-25 18:28:08,0.0,8.3,0.4,0,0,0,282.3,0,None,284.22
ORD-000116,XpressBees,Ground,WH-Kolkata-05,HUB-North-01,East,Express,FMCG,23.78,0.2051,1,2024-03-14 21:49:52,2024-03-15 11:58:01,2024-03-15 11:54:19,2024-03-15 13:40:53,2024-03-15 13:30:33,2024-03-16 01:05:29,2024-03-16 00:59:55,-10.3,4.8,-3.7,0,0,0,940.7,0,None,275.87
ORD-000117,BlueDart,Air,WH-Ahmedabad-08,HUB-East-03,Central,Express,Furniture,1.89,0.0104,23,2023-06-19 14:59:46,2023-06-19 23:44:20,2023-06-19 23:59:27,2023-06-20 02:32:25,2023-06-20 02:32:32,2023-06-20 14:43:35,2023-06-20 14:51:57,0.1,8.3,15.1,0,0,1,692.8,0,None,57.66
ORD-000118,Delhivery,Ground,WH-Mumbai-02,HUB-North-01,West,Standard,Pharma,3.13,0.0203,3,2024-03-26 00:58:42,2024-03-25 22:17:05,2024-03-25 22:47:40,2024-03-26 04:02:19,2024-03-26 04:18:10,2024-03-27 06:15:41,2024-03-27 07:11:22,15.9,39.8,30.6,1,1,1,199.5,0,None,44.2
ORD-000119,XpressBees,Ground,WH-Hyderabad-06,HUB-West-04,South,Economy,Grocery,0.26,0.0019,9,2024-09-02 06:17:27,2024-09-02 19:36:05,2024-09-02 19:34:13,2024-09-02 21:39:41,2024-09-02 21:39:49,2024-09-04 15:48:07,2024-09-04 16:30:40,0.1,42.4,-1.9,0,1,0,922.4,0,None,3.39
ORD-000120,XpressBees,Ground,WH-Bangalore-03,HUB-East-03,East,Standard,Auto Parts,10.46,0.0611,48,2024-11-06 15:57:13,2024-11-06 23:49:03,2024-11-06 23:40:20,2024-11-07 01:22:31,2024-11-07 01:28:59,2024-11-08 05:19:03,2024-11-08 05:22:15,6.5,-3.3,-8.7,0,0,0,571.8,0,None,87.12
ORD-000121,dtdc,Ground,WH-Bangalore-03,HUB-South-02,Central,Standard,FMCG,2.73,0.0181,24,2023-03-11 08:25:26,2023-03-11 22:29:51,2023-03-11 22:30:27,2023-03-12 03:22:03,2023-03-12 03:00:56,2023-03-13 05:15:01,2023-03-13 04:54:08,-21.1,0.2,0.6,0,0,0,1115.5,0,None,59.3
ORD-000122,DHL-IN,Air,WH-Hyderabad-06,HUB-East-03,East,Standard,FMCG,8.03,0.0615,7,2024-06-08 00:25:10,2024-06-07 22:22:19,2024-06-07 22:25:40,2024-06-08 03:51:54,2024-06-08 03:45:57,2024-06-09 00:20:34,2024-06-09 00:16:17,-5.9,1.6,3.4,0,0,0,200.8,0,None,95.4
ORD-000123,Shadowfax,Bike,WH-Chennai-04,HUB-North-01,East,Standard,Auto Parts,14.94,0.1085,42,2023-11-13 16:38:48,2023-11-13 23:04:27,2023-11-13 23:38:35,2023-11-14 03:11:11,2023-11-14 03:10:19,2023-11-15 03:44:24,2023-11-15 03:30:56,-0.9,-12.6,34.1,0,0,1,631.5,0,None,290.74
ORD-000124,BlueDart,Air,WH-Kolkata-05,HUB-West-04,North,Standard,Apparel,5.9,0.0331,16,2024-11-19 07:57:32,2024-11-20 00:03:50,2024-11-20 00:03:51,2024-11-20 03:42:44,2024-11-20 03:40:50,2024-11-21 03:31:47,2024-11-21 04:49:08,-1.9,79.2,0.0,0,1,0,1183.3,0,None,93.3
ORD-000125,Shadowfax,Bike,WH-Pune-07,HUB-Central-05,West,Express,Grocery,,,42,2023-03-18 18:17:20,2023-03-18 16:08:23,2023-03-18 16:08:37,2023-03-18 21:53:49,2023-03-18 22:02:27,2023-03-19 09:34:37,,8.6,-4.3,0.2,0,0,0,225.1,0,None,48.31
ORD-000126,XpressBees,Ground,WH-Delhi-01,HUB-East-03,West,Economy,Furniture,5.44,0.0608,29,2023-07-03 07:15:34,2023-07-03 05:07:31,2023-07-03 05:08:40,2023-07-03 09:27:30,2023-07-03 09:22:51,2023-07-05 09:33:00,2023-07-05 09:46:24,-4.6,18.0,1.2,0,1,0,127.3,0,None,76.54
ORD-000127,Shadowfax,Bike,WH-Hyderabad-06,HUB-North-01,East,Economy,FMCG,5.85,0.0292,13,2023-04-05 02:28:47,2023-04-05 19:37:45,2023-04-05 21:30:31,2023-04-05 21:13:19,2023-04-05 21:03:09,2023-04-07 19:03:06,,-10.2,-4.4,112.8,0,0,1,1114.4,0,None,83.77
ORD-000128,DTDC,Ground,WH-Chennai-04,HUB-Central-05,North,Standard,Electronics,4.15,0.048,22,2023-07-08 07:23:02,2023-07-09 02:29:42,2023-07-09 02:22:04,2023-07-09 04:27:11,2023-07-09 04:28:23,2023-07-10 06:52:15,2023-07-10 06:33:46,1.2,-19.7,-7.6,0,0,0,1265.3,0,None,53.13
ORD-000129,Ekart,Ground,WH-Mumbai-02,HUB-Central-05,Central,Economy,Furniture,0.83,0.0068,14,2024-09-23 05:51:00,2024-09-23 08:55:05,2024-09-23 08:57:07,2024-09-23 12:24:21,2024-09-23 12:40:13,2024-09-25 12:54:24,2024-09-25 13:08:22,15.9,-1.9,2.0,1,0,0,409.2,0,None,7.64
ORD-000130,Delhivery,Ground,WH-Delhi-01,HUB-East-03,South,Standard,Grocery,3.35,0.0224,35,2023-07-14 14:31:57,2023-07-14 12:50:14,2023-07-14 12:47:22,2023-07-14 16:31:58,2023-07-14 16:37:38,2023-07-15 17:30:11,2023-07-15 18:15:10,5.7,39.3,-2.9,0,1,0,125.7,0,None,50.52
ORD-000131,BlueDart,Air,WH-Bangalore-03,HUB-North-01,South,Express,Books,1.72,0.0099,38,2023-09-08 16:56:38,2023-09-09 06:27:12,2023-09-09 06:35:51,2023-09-09 11:32:15,2023-09-09 12:12:26,2023-09-09 22:09:32,2023-09-09 23:06:35,40.2,16.9,8.6,1,1,0,1155.8,1,Crushed,32.83
ORD-000132,FedEx-IN,Air,WH-Mumbai-02,HUB-North-01,West,Express,Auto Parts,1.94,0.0153,50,2023-10-08 08:41:25,2023-10-09 00:06:01,2023-10-09 00:06:11,2023-10-09 04:53:44,2023-10-09 04:55:33,2023-10-09 17:31:21,2023-10-09 17:40:08,1.8,7.0,0.2,0,0,0,1214.1,0,None,50.07
ORD-000133,Ekart,Ground,WH-Delhi-01,HUB-Central-05,West,Express,Pharma,6.92,0.064,42,2023-01-24 18:19:06,2023-01-24 23:24:26,2023-01-25 00:45:01,2023-01-25 04:41:24,2023-01-25 05:21:23,2023-01-25 17:11:45,2023-01-25 20:02:19,40.0,130.6,80.6,1,1,1,662.3,0,None,96.9
ORD-000134,FedEx-IN,Air,WH-Pune-07,HUB-North-01,West,Same-Day,Auto Parts,1.75,0.0056,5,2024-11-29 06:38:59,2024-11-29 06:57:18,2024-11-29 06:56:07,2024-11-29 11:32:51,2024-11-29 11:40:04,2024-11-29 15:24:16,2024-11-29 15:36:31,7.2,5.0,-1.2,0,0,0,301.1,0,None,63.59
ORD-000135,DTDC,Ground,WH-Bangalore-03,HUB-East-03,West,Standard,Books,1.21,0.0131,39,2024-02-16 10:37:39,2024-02-16 21:55:33,2024-02-16 21:55:54,2024-02-17 02:17:46,2024-02-17 02:09:40,2024-02-18 03:46:36,2024-02-18 03:50:38,-8.1,12.1,0.3,0,0,0,932.0,0,None,16.55
ORD-000136,FedEx-IN,Air,WH-Mumbai-02,HUB-North-01,West,Express,Furniture,1.79,0.018,29,2024-11-20 11:06:13,2024-11-20 14:51:32,2024-11-20 15:16:44,2024-11-20 19:12:59,2024-11-20 19:11:46,2024-11-21 05:10:03,2024-11-21 05:07:16,-1.2,-1.6,25.2,0,0,1,485.6,0,None,29.55
ORD-000137,DHL-IN,Air,WH-Pune-07,HUB-West-04,East,Standard,Apparel,1.0,0.0117,28,2023-08-31 02:34:52,2023-08-31 15:50:05,2023-08-31 15:41:20,2023-08-31 17:51:41,2023-08-31 17:52:18,2023-09-01 15:38:35,2023-09-01 15:20:45,0.6,-18.5,-8.7,0,0,0,917.4,1,Missing item,9.31
ORD-000138,DHL-IN,Air,WH-Mumbai-02,HUB-North-01,North,Standard,Apparel,3.08,0.0118,28,2023-03-16 18:41:06,2023-03-16 21:31:36,2023-03-16 23:19:33,2023-03-17 00:05:29,2023-03-17 00:06:58,2023-03-18 03:18:30,2023-03-18 03:28:06,1.5,8.1,107.9,0,0,1,325.9,0,None,74.11
ORD-000139,Delhivery,Ground,WH-Delhi-01,HUB-Central-05,North,Express,Books,2.74,0.0227,27,2023-10-02 13:21:46,2023-10-02 12:33:02,2023-10-02 14:03:33,2023-10-02 15:32:45,2023-10-02 15:34:57,2023-10-03 04:56:57,2023-10-03 07:38:59,2.2,159.8,90.5,0,1,1,133.2,0,None,54.75
ORD-000140,FedEx-IN,Air,WH-Delhi-01,HUB-East-03,East,Standard,Pharma,4.41,0.0305,7,2024-03-24 13:13:27,2024-03-24 16:36:42,2024-03-24 16:38:29,2024-03-24 21:10:55,2024-03-24 21:12:26,2024-03-25 17:19:34,2024-03-25 17:38:34,1.5,17.5,1.8,0,1,0,479.0,0,None,53.84
ORD-000141,DHL-IN,Air,WH-Chennai-04,HUB-North-01,Central,Standard,Books,15.4,0.1303,24,2023-03-30 19:27:09,2023-03-31 03:36:56,2023-03-31 03:44:02,2023-03-31 05:37:02,2023-03-31 05:58:19,2023-04-01 06:11:30,2023-04-01 06:37:48,21.3,5.0,7.1,1,0,0,631.2,0,None,364.26
ORD-000142,FedEx-IN,Air,WH-Delhi-01,HUB-Central-05,North,Express,Pharma,0.71,0.0045,12,2023-07-31 18:21:46,2023-08-01 02:54:59,2023-08-01 03:16:49,2023-08-01 06:07:45,2023-08-01 06:10:01,2023-08-01 18:59:42,2023-08-01 18:48:35,2.3,-13.4,21.8,0,0,1,708.3,0,None,7.73
ORD-000143,Shadowfax,Bike,WH-Hyderabad-06,HUB-North-01,South,Standard,Grocery,1.78,0.0132,37,2024-05-25 04:58:34,2024-05-25 09:28:15,2024-05-25 09:28:55,2024-05-25 13:47:31,2024-05-25 13:47:32,2024-05-26 17:15:23,2024-05-26 17:12:38,0.0,-2.8,0.7,0,0,0,529.0,0,None,21.8
ORD-000144,BlueDart,Air,WH-Mumbai-02,HUB-Central-05,West,Express,Furniture,0.48,0.003,27,2023-12-18 15:40:39,2023-12-19 02:51:52,2023-12-19 02:57:12,2023-12-19 08:34:13,2023-12-19 09:11:26,2023-12-19 21:13:37,2023-12-19 21:49:35,37.2,-1.3,5.3,1,0,0,1050.8,0,None,13.88
ORD-000145,Shadowfax,Bike,WH-Mumbai-02,HUB-North-01,South,Economy,Grocery,2.34,0.0199,49,2024-04-24 15:41:30,2024-04-24 16:44:40,2024-04-24 16:45:14,2024-04-24 21:20:18,2024-04-24 21:33:01,2024-04-26 16:53:30,2024-04-26 17:02:03,12.7,-4.2,0.6,0,0,0,351.5,0,None,54.16
ORD-000146,DHL-IN,Air,WH-Pune-07,HUB-West-04,West,Standard,Auto Parts,1.65,0.0083,18,2023-06-16 17:02:58,2023-06-17 06:24:54,2023-06-17 06:14:26,2023-06-17 10:29:48,2023-06-17 10:27:29,2023-06-18 11:32:08,2023-06-18 13:10:49,-2.3,101.0,-10.5,0,1,0,1044.5,0,None,18.02
ORD-000147,FedEx-IN,Air,WH-Mumbai-02,HUB-East-03,Central,Express,Auto Parts,8.28,0.0719,43,2023-08-27 17:54:48,2023-08-28 10:23:41,2023-08-28 10:23:01,2023-08-28 13:21:15,2023-08-28 13:19:19,2023-08-29 01:27:25,2023-08-29 01:16:32,-1.9,-9.0,-0.7,0,0,0,1164.5,0,None,98.75
